126462195.625      0.001122      0.026228     -0.002708     -0.009033     -6.181946     -0.013428     -0.001837      0.019707      0.017443     -0.004028     -4.248413     -4.484680
126462195.750      0.001282      0.026232     -0.002934     -0.008057     -6.200867     -0.013428     -0.001951      0.019901      0.017286      0.000854     -4.258545     -4.498047
126462195.875      0.001057      0.026247     -0.002834     -0.007507     -6.216858     -0.011963     -0.001978      0.019737      0.017454      0.003296     -4.271240     -4.512146
126462196.000      0.000530      0.026262     -0.002529     -0.004456     -6.230286     -0.012451     -0.001976      0.019295      0.017881      0.007385     -4.281433     -4.522949
126462196.125     -0.000191      0.026272     -0.002079     -0.004456     -6.246765     -0.011963     -0.001951      0.018682      0.018469      0.007385     -4.289856     -4.533752
126462196.250     -0.000898      0.026278     -0.001575     -0.003418     -6.260254     -0.013062     -0.001869      0.018070      0.019077      0.005676     -4.300049     -4.546143
126462196.375     -0.001478      0.026287     -0.000998     -0.003357     -6.275208     -0.013550     -0.001663      0.017487      0.019619      0.006531     -4.309387     -4.558655
126462196.500     -0.001806      0.026293     -0.000362     -0.003418     -6.292664     -0.012573     -0.001278      0.017056      0.020054      0.005676     -4.316223     -4.568604
126462196.625     -0.001795      0.026293      0.000343     -0.002380     -6.303101     -0.015625     -0.000668      0.016821      0.020285      0.001526     -4.322998     -4.579407
126462196.750     -0.001419      0.026306      0.001053     -0.002319     -6.323120     -0.014648      0.000139      0.016802      0.020317      0.000732     -4.333130     -4.591003
126462196.875     -0.000713      0.026310      0.001842     -0.002380     -6.335083     -0.015686      0.001169      0.016970      0.020166     -0.000122     -4.341614     -4.602600
126462197.000      0.000128      0.026318      0.002588     -0.003357     -6.351501     -0.017212      0.002249      0.017223      0.019957     -0.000977     -4.353455     -4.612610
126462197.125      0.000851      0.026329      0.003265     -0.001282     -6.374512     -0.015259      0.003181      0.017431      0.019758     -0.001038     -4.369507     -4.628357
126462197.250      0.001305      0.026340      0.003815     -0.004883     -6.397461     -0.016296      0.003891      0.017525      0.019682      0.001404     -4.387207     -4.643311
126462197.375      0.001446      0.026346      0.004253     -0.005310     -6.417908     -0.014282      0.004339      0.017471      0.019758      0.000549     -4.406616     -4.662415
126462197.500      0.001297      0.026356      0.004608     -0.003784     -6.441406     -0.013794      0.004587      0.017256      0.019983      0.001343     -4.421814     -4.675720
126462197.625      0.001045      0.026369      0.004879     -0.006287     -6.463867     -0.014343      0.004700      0.016998      0.020233      0.001282     -4.439575     -4.691528
126462197.750      0.000854      0.026377      0.005058     -0.008789     -6.484314     -0.013367      0.004736      0.016829      0.020405      0.001221     -4.455566     -4.705566
126462197.875      0.000690      0.026382      0.005043     -0.007812     -6.504333     -0.013367      0.004660      0.016729      0.020510     -0.000427     -4.469971     -4.719727
126462198.000      0.000618      0.026407      0.004852     -0.011292     -6.525757     -0.013916      0.004461      0.016766      0.020498     -0.002075     -4.486023     -4.735474
126462198.125      0.000797      0.026411      0.004393     -0.011292     -6.546753     -0.014465      0.004147      0.017059      0.020237     -0.004639     -4.502014     -4.747986
126462198.250      0.001194      0.026430      0.003618     -0.010803     -6.565186     -0.014526      0.003677      0.017597      0.019747     -0.007935     -4.514709     -4.760376
126462198.375      0.001648      0.026443      0.002647     -0.013794     -6.585205     -0.015503      0.003075      0.018251      0.019161     -0.006348     -4.529053     -4.773682
126462198.500      0.002062      0.026455      0.001610     -0.013306     -6.603638     -0.014587      0.002377      0.018896      0.018564     -0.007202     -4.545105     -4.789429
126462198.625      0.002237      0.026480      0.000673     -0.013245     -6.628662     -0.013062      0.001659      0.019348      0.018148     -0.004761     -4.562805     -4.806091
126462198.750      0.001987      0.026497      0.000046     -0.011230     -6.657043     -0.012573      0.000992      0.019447      0.018074     -0.001465     -4.578125     -4.827637
126462198.875      0.001429      0.026514     -0.000320     -0.012695     -6.677490     -0.013672      0.000389      0.019241      0.018314      0.002563     -4.596680     -4.845947
