126461204.375      0.322412      0.721317      0.229464      0.568418      0.322038      0.721431      0.229038      0.568657     -0.041002     -0.283530     -0.003405     -0.002039      0.002421      0.004786
126461204.625      0.341177      0.712637      0.244413      0.562147      0.340803      0.712766      0.243989      0.562394     -0.042226     -0.283389     -0.004138      0.000387      0.003279      0.002817
126461204.875      0.359702      0.703469      0.259197      0.555484      0.359327      0.703609      0.258784      0.555742     -0.043412     -0.284184     -0.004941     -0.003947     -0.002771      0.004337
126461205.125      0.377983      0.693810      0.273795      0.548446      0.377606      0.693962      0.273400      0.548710     -0.045022     -0.284498     -0.004786     -0.004237      0.001518      0.006935
126461205.375      0.395999      0.683675      0.288208      0.541026      0.395623      0.683836      0.287823      0.541303     -0.046210     -0.284565     -0.004693      0.002050      0.001226      0.002262
126461205.625      0.413741      0.673062      0.302423      0.533241      0.413364      0.673236      0.302052      0.533524     -0.047993     -0.284754     -0.005654     -0.004248     -0.002506     -0.000127
126461205.875      0.431196      0.661987      0.316436      0.525082      0.430821      0.662172      0.316070      0.525377     -0.049894     -0.285301     -0.005720      0.000029     -0.000772      0.009547
126461206.125      0.448355      0.650453      0.330227      0.516564      0.447978      0.650649      0.329868      0.516874     -0.051413     -0.285436     -0.006108      0.000571      0.007692      0.000217
126461206.375      0.465203      0.638466      0.343790      0.507697      0.464833      0.638676      0.343440      0.508008     -0.052714     -0.285732     -0.006438     -0.002361     -0.001558      0.002594
126461206.625      0.481729      0.626043      0.357112      0.498476      0.481365      0.626257      0.356775      0.498800     -0.054379     -0.286062     -0.006514     -0.003515      0.001155      0.002162
126461206.875      0.497919      0.613184      0.370193      0.488916      0.497558      0.613407      0.369866      0.489252     -0.056246     -0.286668     -0.005787     -0.003736     -0.002115      0.010657
126461207.125      0.513771      0.599900      0.383017      0.479017      0.513418      0.600132      0.382699      0.479359     -0.057488     -0.287004     -0.006340      0.002828      0.001024      0.003795
126461207.375      0.529268      0.586197      0.395577      0.468793      0.528918      0.586441      0.395273      0.469140     -0.059360     -0.287119     -0.006291     -0.001533      0.002578      0.004531
126461207.625      0.544397      0.572091      0.407865      0.458247      0.544050      0.572343      0.407572      0.458605     -0.060711     -0.287726     -0.005285      0.000884      0.000325      0.001361
126461207.875      0.559152      0.557589      0.419875      0.447380      0.558806      0.557854      0.419588      0.447751     -0.062381     -0.287789     -0.005219     -0.006969     -0.000434      0.003350
126461208.125      0.573521      0.542701      0.431592      0.436208      0.573180      0.542977      0.431315      0.436587     -0.064087     -0.288563     -0.004613      0.001463      0.000854      0.002748
126461208.375      0.587493      0.527439      0.443007      0.424741      0.587159      0.527722      0.442746      0.425123     -0.065461     -0.289086     -0.004067     -0.003406      0.005366      0.004742
126461208.625      0.601059      0.511809      0.454120      0.412983      0.600737      0.512098      0.453869      0.413369     -0.067651     -0.288675     -0.003458     -0.000511     -0.000104      0.004729
126461208.875      0.614215      0.495827      0.464915      0.400936      0.613896      0.496127      0.464677      0.401329     -0.068413     -0.288832     -0.002722      0.000575      0.003486      0.002328
126461209.125      0.626946      0.479496      0.475398      0.388612      0.626632      0.479809      0.475166      0.389015     -0.069720     -0.289217     -0.002145     -0.004533     -0.002886      0.004629
126461209.375      0.639243      0.462836      0.485545      0.376028      0.638938      0.463158      0.485324      0.376435     -0.071129     -0.289553     -0.001509     -0.000183      0.000094     -0.000071
126461209.625      0.651101      0.445861      0.495357      0.363176      0.650803      0.446186      0.495148      0.363596     -0.072433     -0.289972     -0.001011      0.003452     -0.002272      0.007142
126461209.875      0.662509      0.428572      0.504826      0.350084      0.662215      0.428908      0.504632      0.350508     -0.073879     -0.290135      0.000146     -0.006975      0.003077     -0.000372
126461210.125      0.673464      0.410982      0.513942      0.336755      0.673175      0.411332      0.513762      0.337179     -0.075860     -0.290690      0.000836      0.003199     -0.001826      0.007139
126461210.375      0.683950      0.393109      0.522710      0.323190      0.683672      0.393466      0.522538      0.323622     -0.076831     -0.291395      0.001831     -0.004187     -0.002546     -0.000305
126461210.625      0.693967      0.374964      0.531113      0.309404      0.693697      0.375329      0.530954      0.309839     -0.077879     -0.291383      0.003157     -0.001212      0.003367      0.005926
126461210.875      0.703506      0.356556      0.539147      0.295411      0.703242      0.356933      0.539004      0.295845     -0.078527     -0.291783      0.004343     -0.001017      0.003273      0.006169
126461211.125      0.712560      0.337905      0.546807      0.281213      0.712305      0.338286      0.546681      0.281645     -0.079719     -0.292029      0.005391     -0.001939      0.002168      0.004743
